Customer ID,InvoiceDate,Recency,Purchase_Frequency,Monetary_Value,R_Score,F_Score,M_Score,RFM_Score,Segment
17871,19-05-2011 11:32,205,5,1068.95,2,4,3,243,At Risk
17872,23-11-2010 12:02,382,1,235.87,2,2,1,221,Lost Customers
17873,20-09-2011 16:41,80,18,6265.33,3,5,5,355,At Risk
17874,07-06-2011 12:54,185,6,683.46,3,4,3,343,At Risk
17875,20-01-2010 15:30,688,1,167.1,1,2,1,121,Others
17876,05-11-2010 10:52,400,3,3424.02,2,3,5,235,At Risk
17877,22-06-2011 13:00,170,1,237.61,3,2,1,321,Lost Customers
17878,27-10-2011 11:24,44,3,1378.93,4,3,4,434,At Risk
17879,19-06-2011 12:36,174,1,178.52,3,2,1,321,Lost Customers
17880,10-12-2010 10:21,365,3,824.92,2,3,3,233,At Risk
17881,08-02-2011 17:16,304,1,133.35,2,2,1,221,Lost Customers
17882,25-11-2010 14:40,379,2,291.56,2,3,2,232,At Risk
17883,06-12-2011 17:49,3,7,988.42,5,4,3,543,At Risk
17884,06-12-2011 11:33,4,20,2698.47,5,5,4,554,At Risk
17885,27-11-2011 14:40,12,1,156.34,5,2,1,521,Lost Customers
17886,08-11-2011 10:09,32,6,1572.55,4,4,4,444,At Risk
17887,02-08-2011 17:29,129,1,111.35,3,2,1,321,Lost Customers
17888,18-11-2011 13:45,21,25,1807.44,4,5,4,454,At Risk
17889,11-05-2011 16:26,212,7,746.42,2,4,3,243,At Risk
17890,21-01-2011 11:19,323,2,586.89,2,3,2,232,At Risk
17891,30-06-2011 20:08,162,1,203.86,3,2,1,321,Lost Customers
17892,14-10-2011 16:49,56,3,244.1,4,3,1,431,At Risk
17893,28-04-2011 13:50,225,1,107.21,2,2,1,221,Lost Customers
17894,29-09-2011 09:23,72,18,2304.58,3,5,4,354,At Risk
17895,26-10-2011 17:00,44,1,95.45,4,2,1,421,Lost Customers
17896,16-11-2011 13:59,23,1,256.32,4,2,1,421,Lost Customers
17897,20-06-2011 11:23,173,9,2099.89,3,5,4,354,At Risk
17898,15-09-2011 14:56,85,4,299.18,3,4,2,342,At Risk
17899,03-07-2011 14:58,159,1,154.55,3,2,1,321,Lost Customers
17900,02-06-2011 14:38,190,2,112.2,2,3,1,231,At Risk
17901,10-11-2011 17:29,29,3,260.08,4,3,1,431,At Risk
17902,11-06-2010 12:25,547,1,216.4,1,2,1,121,Others
17903,10-11-2010 15:39,394,1,381.09,2,2,2,222,Lost Customers
17904,18-11-2011 12:57,21,1,181.07,4,2,1,421,Lost Customers
17905,29-09-2011 17:33,71,13,2178.87,3,5,4,354,At Risk
17906,06-04-2011 17:25,247,1,72.9,2,2,1,221,Lost Customers
17907,09-03-2010 12:33,641,1,291.76,1,2,2,122,Others
17908,01-12-2010 11:45,374,5,1142.47,2,4,3,243,At Risk
17909,02-12-2009 13:10,737,1,110.05,1,2,1,121,Others
17910,13-12-2009 16:04,726,1,261.7,1,2,1,121,Others
17911,30-11-2011 14:52,9,1,366.23,5,2,2,522,Lost Customers
17912,02-02-2011 14:25,310,6,374.55,2,4,2,242,At Risk
17913,12-10-2011 10:45,59,14,3429.29,4,5,5,455,At Risk
17914,06-12-2011 11:58,4,1,329.36,5,2,2,522,Lost Customers
17915,06-06-2010 13:22,551,1,225.78,1,2,1,121,Others
17916,21-03-2010 12:26,629,2,43.87,1,3,1,131,Others
17917,25-10-2011 13:20,45,3,335.03,4,3,2,432,At Risk
17918,27-07-2010 11:51,501,3,396.39,1,3,2,132,Others
17919,12-09-2011 13:41,88,2,1840.32,3,3,4,334,At Risk
17920,05-12-2011 14:29,4,54,23581.78,5,5,5,555,At Risk
17921,06-10-2011 18:56,64,10,2394.36,3,5,4,354,At Risk
17922,14-06-2010 16:32,543,1,170.4,1,2,1,121,Others
17923,02-03-2011 15:15,282,3,497,2,3,2,232,At Risk
17924,28-11-2011 09:11,12,8,3257.7,5,5,5,555,At Risk
17925,02-12-2010 10:10,373,1,244.08,2,2,1,221,Lost Customers
17926,29-07-2011 14:39,133,5,1035.49,3,4,3,343,At Risk
17927,18-12-2009 11:03,722,1,294,1,2,2,122,Others
17928,25-10-2011 13:52,45,3,341.24,4,3,2,432,At Risk
17929,28-11-2011 16:01,11,12,3082.1,5,5,5,555,At Risk
17930,04-11-2011 10:23,36,13,4275.22,4,5,5,455,At Risk
17931,28-07-2011 18:33,134,14,3402.24,3,5,5,355,At Risk
17932,10-11-2011 19:49,29,3,1331.57,4,3,4,434,At Risk
17933,17-03-2010 15:11,632,1,114.69,1,2,1,121,Others
17934,19-10-2011 11:16,52,3,1049.15,4,3,3,433,At Risk
17935,24-07-2011 13:18,138,7,686.14,3,4,3,343,At Risk
17936,04-12-2011 13:32,5,1,380.13,5,2,2,522,Lost Customers
17937,01-12-2011 11:45,9,7,4301.22,5,4,5,545,At Risk
17938,15-10-2010 14:27,420,1,144.29,1,2,1,121,Others
17939,03-07-2011 12:27,160,1,99.14,3,2,1,321,Lost Customers
17940,21-10-2011 13:27,49,16,30306.79,4,5,5,455,At Risk
17941,01-08-2011 08:30,131,4,1433.28,3,4,4,344,At Risk
17942,02-12-2011 10:45,8,1,77.5,5,2,1,521,Lost Customers
17944,12-10-2010 16:25,423,1,74.99,1,2,1,121,Others
17945,12-01-2010 11:40,697,3,360.35,1,3,2,132,Others
17946,20-04-2011 17:00,233,2,149.58,2,3,1,231,At Risk
17947,02-11-2011 13:05,37,1,176.68,4,2,1,421,Lost Customers
17948,15-07-2011 12:58,147,1,358.56,3,2,2,322,Lost Customers
17949,08-12-2011 18:46,1,118,117314.08,5,5,5,555,At Risk
17950,28-09-2011 15:18,72,7,1166.29,3,4,3,343,At Risk
17951,31-10-2011 12:30,40,4,1340.58,4,4,4,444,At Risk
17952,26-11-2010 13:54,378,4,788.46,2,4,3,243,At Risk
17953,17-06-2010 15:08,540,1,159.17,1,2,1,121,Others
17954,04-12-2011 14:15,5,19,3804.38,5,5,5,555,At Risk
17955,25-05-2011 12:00,199,6,949.9,2,4,3,243,At Risk
17956,04-04-2011 13:47,249,1,12.75,2,2,1,221,Lost Customers
17957,04-10-2011 14:58,66,1,111.68,3,2,1,321,Lost Customers
17958,15-08-2011 12:19,117,2,973.88,3,3,3,333,At Risk
17959,26-04-2010 14:12,592,1,140.75,1,2,1,121,Others
17960,21-06-2011 14:15,171,3,135.08,3,3,1,331,At Risk
17961,18-11-2011 16:55,21,100,2866.74,4,5,4,454,At Risk
17962,20-07-2011 14:16,142,4,666.96,3,4,3,343,At Risk
17963,25-08-2010 15:58,471,4,643.16,1,4,3,143,Loyal Customers
17964,08-11-2011 10:44,32,2,463.21,4,3,2,432,At Risk
17965,02-11-2011 09:31,38,29,7006.65,4,5,5,455,At Risk
17966,02-11-2011 10:26,38,10,1963.92,4,5,4,454,At Risk
17967,03-12-2010 11:19,372,2,223.42,2,3,1,231,At Risk
17968,01-12-2010 12:23,374,4,590.44,2,4,2,242,At Risk
17969,26-06-2011 13:00,166,20,2354.29,3,5,4,354,At Risk
17970,12-05-2011 20:03,211,1,562.79,2,2,2,222,Lost Customers
17971,09-06-2010 14:04,548,1,161.94,1,2,1,121,Others
17972,12-04-2011 12:16,242,1,135.19,2,2,1,221,Lost Customers
17973,19-10-2011 10:34,52,1,337.04,4,2,2,422,Lost Customers
17974,15-11-2011 11:37,25,6,1739.09,4,4,4,444,At Risk
17975,24-11-2011 13:27,15,24,6696.33,5,5,5,555,At Risk
17976,02-12-2010 13:49,372,1,321.79,2,2,2,222,Lost Customers
17977,10-11-2011 13:28,29,2,1511.45,4,3,4,434,At Risk
17978,09-12-2010 14:05,365,4,1159.99,2,4,3,243,At Risk
17979,04-11-2011 12:05,36,4,732.41,4,4,3,443,At Risk
17980,27-06-2011 12:01,166,4,1012.72,3,4,3,343,At Risk
17981,25-10-2010 10:40,411,1,239.12,1,2,1,121,Others
17982,28-01-2010 09:38,681,1,138.18,1,2,1,121,Others
17983,09-11-2010 13:24,395,1,171.71,2,2,1,221,Lost Customers
17984,17-07-2011 15:59,145,5,1152.19,3,4,3,343,At Risk
17985,17-11-2011 14:24,22,1,631.35,4,2,3,423,Lost Customers
17986,14-10-2011 14:22,56,1,20.8,4,2,1,421,Lost Customers
17987,07-06-2011 14:22,185,5,965.44,3,4,3,343,At Risk
17988,28-11-2011 11:00,12,14,489.54,5,5,2,552,At Risk
17989,25-11-2010 13:49,379,1,207.33,2,2,1,221,Lost Customers
17990,17-04-2011 11:44,237,6,1527.61,2,4,4,244,At Risk
17991,28-04-2011 15:58,225,3,300.3,2,3,2,232,At Risk
17992,15-11-2010 13:04,389,1,252.88,2,2,1,221,Lost Customers
17993,01-04-2010 14:23,617,1,225.99,1,2,1,121,Others
17994,10-08-2011 11:41,122,11,2270.03,3,5,4,354,At Risk
17995,03-03-2011 12:30,282,3,495.48,2,3,2,232,At Risk
17996,25-11-2010 11:00,380,3,482.33,2,3,2,232,At Risk
17997,26-09-2011 16:13,74,8,1962.46,3,5,4,354,At Risk
17998,24-11-2010 15:31,380,3,639.24,2,3,3,233,At Risk
17999,02-11-2011 15:56,37,3,528.46,4,3,2,432,At Risk
18000,24-05-2010 17:34,564,1,124.25,1,2,1,121,Others
18001,27-11-2011 16:02,12,6,924.14,5,4,3,543,At Risk
18002,29-11-2010 10:57,376,4,244.37,2,4,1,241,At Risk
18003,28-11-2010 15:09,376,1,353.51,2,2,2,222,Lost Customers
18004,12-12-2010 13:47,362,1,157.92,2,2,1,221,Lost Customers
18005,06-12-2011 11:51,4,2,226.47,5,3,1,531,At Risk
18006,16-11-2011 16:52,23,4,969.51,4,4,3,443,At Risk
18007,12-11-2010 11:08,393,1,215.22,2,2,1,221,Lost Customers
18008,30-09-2011 15:17,70,23,19759.08,3,5,5,355,At Risk
18009,18-04-2011 13:36,235,8,2144.23,2,5,4,254,At Risk
18010,28-03-2011 12:27,257,1,174.8,2,2,1,221,Lost Customers
18011,01-12-2010 17:35,373,2,410.79,2,3,2,232,At Risk
18012,16-12-2009 13:16,723,1,115.3,1,2,1,121,Others
18013,07-07-2011 14:11,155,2,187.29,3,3,1,331,At Risk
18014,11-11-2011 15:28,28,1,162.22,4,2,1,421,Lost Customers
18015,05-12-2011 14:49,4,1,120.03,5,2,1,521,Lost Customers
18016,07-11-2011 13:25,32,7,1954.56,4,4,4,444,At Risk
18017,19-09-2011 16:15,81,4,688,3,4,3,343,At Risk
18018,23-08-2011 17:37,108,4,297.99,3,4,2,342,At Risk
18019,19-10-2011 12:10,52,1,38.45,4,2,1,421,Lost Customers
18020,14-06-2010 12:31,544,1,190.48,1,2,1,121,Others
18021,18-07-2010 10:52,510,2,216.41,1,3,1,131,Others
18022,04-11-2011 12:45,36,5,1507.25,4,4,4,444,At Risk
18024,10-07-2011 12:40,153,2,389.78,3,3,2,332,At Risk
18025,25-11-2010 12:37,380,6,1177.72,2,4,3,243,At Risk
18026,27-07-2010 10:37,501,2,2074.07,1,3,4,134,Loyal Customers
18027,02-09-2011 10:38,99,1,115.31,3,2,1,321,Lost Customers
18028,05-05-2010 13:28,583,1,192.05,1,2,1,121,Others
18029,07-03-2010 15:30,642,1,433.77,1,2,2,122,Others
18030,05-12-2011 16:37,4,2,230.65,5,3,1,531,At Risk
18031,26-11-2010 11:00,379,1,451.3,2,2,2,222,Lost Customers
18032,09-01-2011 15:32,334,1,73.5,2,2,1,221,Lost Customers
18033,05-10-2011 17:28,65,1,93.82,3,2,1,321,Lost Customers
18034,18-11-2011 12:22,22,3,754.2,4,3,3,433,At Risk
18035,04-11-2011 12:39,36,5,1260.23,4,4,4,444,At Risk
18036,07-11-2011 14:40,32,11,1545.49,4,5,4,454,At Risk
18037,08-07-2011 13:39,154,15,167.42,3,5,1,351,At Risk
18038,01-06-2010 15:59,556,1,141.48,1,2,1,121,Others
18039,30-11-2010 13:07,374,4,548.22,2,4,2,242,At Risk
18040,20-11-2011 14:20,19,2,357.2,5,3,2,532,At Risk
18041,28-11-2011 11:39,12,38,8018.77,5,5,5,555,At Risk
18042,17-10-2011 11:49,54,2,281.15,4,3,1,431,At Risk
18043,15-11-2011 12:48,25,3,529.29,4,3,2,432,At Risk
18044,05-12-2011 14:26,4,18,3505.61,5,5,5,555,At Risk
18045,25-10-2011 13:07,45,1,178.34,4,2,1,421,Lost Customers
18046,28-02-2010 11:36,650,1,189.63,1,2,1,121,Others
18047,23-11-2010 13:11,381,2,326.09,2,3,2,232,At Risk
18048,20-05-2011 14:58,203,3,394.93,2,3,2,232,At Risk
18049,28-09-2010 14:26,437,2,500.92,1,3,2,132,Others
18050,15-12-2010 14:25,359,2,412.06,2,3,2,232,At Risk
18051,15-03-2010 13:58,634,7,2282.28,1,4,4,144,Champions
18052,24-05-2010 11:11,565,1,10877.18,1,2,5,125,Others
18053,30-09-2011 09:05,71,3,571.07,3,3,2,332,At Risk
18054,12-11-2010 08:18,393,1,176.5,2,2,1,221,Lost Customers
18055,02-12-2011 14:25,7,14,10142.64,5,5,5,555,At Risk
18056,24-02-2011 14:27,288,2,554.6,2,3,2,232,At Risk
18057,11-11-2010 16:55,393,3,1188.46,2,3,3,233,At Risk
18058,30-11-2011 08:38,10,3,774.06,5,3,3,533,At Risk
18059,16-11-2011 16:49,23,3,306.46,4,3,2,432,At Risk
18060,27-10-2010 16:41,408,2,1185.46,2,3,3,233,At Risk
18061,18-11-2011 11:20,22,28,6083.81,4,5,5,455,At Risk
18062,19-06-2011 14:47,173,6,1632.67,3,4,4,344,At Risk
18063,14-11-2010 10:46,391,2,186.6,2,3,1,231,At Risk
18064,29-07-2011 16:39,133,11,4481.83,3,5,5,355,At Risk
18065,04-12-2011 10:30,6,29,5866.63,5,5,5,555,At Risk
18066,25-09-2011 15:30,75,3,1440.4,3,3,4,334,At Risk
18067,30-10-2011 15:58,40,1,396.33,4,2,2,422,Lost Customers
18068,23-02-2011 14:50,289,1,101.7,2,2,1,221,Lost Customers
18069,13-11-2011 16:03,26,11,4464.92,4,5,5,455,At Risk
18070,08-02-2010 13:28,669,1,314.1,1,2,2,122,Others
18071,27-03-2011 11:59,258,6,1169.68,2,4,3,243,At Risk
18072,07-06-2011 10:44,186,1,247.44,3,2,1,321,Lost Customers
18073,17-08-2011 14:02,114,12,3859.82,3,5,5,355,At Risk
18074,01-12-2010 09:53,374,2,1019.44,2,3,3,233,At Risk
18075,16-11-2011 15:21,23,20,5783.29,4,5,5,455,At Risk
18076,24-11-2010 14:02,380,1,151.49,2,2,1,221,Lost Customers
18077,01-12-2011 13:32,8,18,4078.79,5,5,5,555,At Risk
18078,06-05-2011 14:32,217,4,725.53,2,4,3,243,At Risk
18079,25-10-2011 15:27,45,5,4203.93,4,4,5,445,At Risk
18080,21-11-2011 08:02,19,2,1231.5,5,3,4,534,At Risk
18081,03-11-2011 16:30,36,3,343.45,4,3,2,432,At Risk
18082,14-11-2011 12:45,26,1,680.84,4,2,3,423,Lost Customers
18083,07-11-2010 11:44,398,1,463.53,2,2,2,222,Lost Customers
18084,23-11-2011 13:57,16,3,795.23,5,3,3,533,At Risk
18085,13-01-2011 15:17,330,4,1341.85,2,4,4,244,At Risk
18086,10-03-2011 13:34,274,1,101.34,2,2,1,221,Lost Customers
18087,02-09-2011 15:12,98,17,14761.52,3,5,5,355,At Risk
18088,09-10-2011 13:41,61,1,166.03,3,2,1,321,Lost Customers
18089,19-09-2010 11:57,447,1,428.45,1,2,2,122,Others
18090,14-10-2010 12:32,422,1,321.9,1,2,2,122,Others
18091,25-04-2010 13:18,593,1,360.85,1,2,2,122,Others
18092,07-12-2011 13:14,2,18,14693.72,5,5,5,555,At Risk
18093,07-09-2011 15:43,93,8,4452.71,3,5,5,355,At Risk
18094,19-09-2011 09:28,82,13,6391.52,3,5,5,355,At Risk
18095,31-01-2011 12:50,313,5,2303.09,2,4,4,244,At Risk
18096,28-11-2011 12:44,12,6,1657.87,5,4,4,544,At Risk
18097,02-12-2011 11:16,8,11,4627.92,5,5,5,555,At Risk
18098,08-11-2010 16:31,396,1,527.94,2,2,2,222,Lost Customers
18099,04-08-2011 15:52,127,1,168.31,3,2,1,321,Lost Customers
18100,07-06-2010 14:19,550,1,451.56,1,2,2,122,Others
18101,28-11-2011 13:37,11,5,622.01,5,4,3,543,At Risk
18102,09-12-2011 11:50,1,145,580987.04,5,5,5,555,At Risk
18103,08-06-2010 13:36,549,1,105.8,1,2,1,121,Others
18104,02-11-2011 14:07,37,1,754.64,4,2,3,423,Lost Customers
18105,02-11-2011 12:04,38,1,113.48,4,2,1,421,Lost Customers
18106,14-01-2011 12:23,330,6,1441.06,2,4,4,244,At Risk
18107,23-09-2010 13:03,442,1,165.88,1,2,1,121,Others
18108,30-03-2011 13:56,254,3,848.81,2,3,3,233,At Risk
18109,08-12-2011 11:36,2,38,9555.71,5,5,5,555,At Risk
18110,20-11-2011 12:34,20,2,392.28,4,3,2,432,At Risk
18111,29-04-2010 12:58,589,1,405.85,1,2,2,122,Others
18112,27-11-2011 14:43,12,4,773.36,5,4,3,543,At Risk
18113,06-12-2010 12:31,369,1,76.32,2,2,1,221,Lost Customers
18114,22-02-2011 13:20,290,1,220.1,2,2,1,221,Lost Customers
18115,11-01-2010 11:57,698,1,9.7,1,2,1,121,Others
18116,03-10-2011 11:00,68,13,2134.49,3,5,4,354,At Risk
18117,14-11-2011 12:47,26,1,315.65,4,2,2,422,Lost Customers
18118,29-11-2011 11:32,11,29,6221.02,5,5,5,555,At Risk
18119,07-12-2010 11:59,368,1,180.7,2,2,1,221,Lost Customers
18120,09-05-2011 13:45,214,1,111.15,2,2,1,221,Lost Customers
18121,13-07-2011 12:53,149,2,653.3,3,3,3,333,At Risk
18122,01-12-2011 13:08,8,6,1793.06,5,4,4,544,At Risk
18123,15-11-2011 14:23,24,3,666.64,4,3,3,433,At Risk
18124,24-08-2010 17:21,472,1,102.65,1,2,1,121,Others
18125,10-11-2011 12:29,30,4,1131.75,4,4,3,443,At Risk
18126,10-10-2011 12:19,61,1,200.92,3,2,1,321,Lost Customers
18127,20-11-2011 14:05,19,4,556.13,5,4,2,542,At Risk
18128,20-06-2010 13:19,537,1,399.29,1,2,2,122,Others
18129,10-04-2011 14:16,243,1,112.55,2,2,1,221,Lost Customers
18130,24-11-2011 14:40,15,3,1059.39,5,3,3,533,At Risk
18131,18-03-2010 08:48,632,1,222.96,1,2,1,121,Others
18132,23-07-2010 16:54,504,1,220.13,1,2,1,121,Others
18133,11-05-2011 14:14,212,1,931.5,2,2,3,223,Lost Customers
18134,20-04-2010 14:02,598,2,445,1,3,2,132,Others
18135,10-11-2011 19:32,29,10,1249.62,4,5,4,454,At Risk
18136,07-10-2011 15:40,63,5,1631.36,3,4,4,344,At Risk
18137,06-06-2010 14:18,551,2,145.99,1,3,1,131,Others
18138,17-02-2011 14:51,295,1,152.65,2,2,1,221,Lost Customers
18139,22-11-2011 10:44,18,6,8438.34,5,4,5,545,At Risk
18140,23-08-2010 11:58,474,1,536.41,1,2,2,122,Others
18141,03-11-2010 11:44,402,2,882.47,2,3,3,233,At Risk
18142,05-07-2011 13:19,157,2,1019.52,3,3,3,333,At Risk
18143,15-08-2011 12:07,117,2,1000.16,3,3,3,333,At Risk
18144,02-12-2011 12:46,8,19,4892.95,5,5,5,555,At Risk
18145,27-11-2011 11:22,13,11,5609.74,5,5,5,555,At Risk
18146,22-07-2011 12:08,141,2,160.35,3,3,1,331,At Risk
18147,25-10-2011 11:46,46,2,179.34,4,3,1,431,At Risk
18148,03-03-2010 11:40,647,1,112.85,1,2,1,121,Others
18149,20-10-2011 12:04,51,7,1553.96,4,4,4,444,At Risk
18150,07-11-2011 16:49,32,3,566.58,4,3,2,432,At Risk
18151,28-07-2011 11:35,135,6,1879.44,3,4,4,344,At Risk
18152,03-03-2010 15:26,646,1,426.69,1,2,2,122,Others
18153,18-02-2010 15:50,659,1,246.22,1,2,1,121,Others
18154,06-12-2011 16:41,3,5,932.6,5,4,3,543,At Risk
18155,25-09-2011 13:32,75,3,371.62,3,3,2,332,At Risk
18156,27-11-2011 12:24,13,2,675.64,5,3,3,533,At Risk
18157,17-05-2010 14:09,571,1,213.9,1,2,1,121,Others
18158,30-11-2011 16:19,9,2,453.4,5,3,2,532,At Risk
18159,11-02-2011 14:26,301,1,530.15,2,2,2,222,Lost Customers
18160,13-10-2011 15:50,57,3,1003.88,4,3,3,433,At Risk
18161,24-11-2011 16:40,15,6,1803.1,5,4,4,544,At Risk
18162,07-12-2009 13:24,732,1,371.51,1,2,2,122,Others
18163,04-05-2010 14:51,584,1,728.84,1,2,3,123,Others
18164,02-11-2011 12:56,37,1,399.65,4,2,2,422,Lost Customers
18165,15-06-2011 13:23,177,1,302.46,3,2,2,322,Lost Customers
18166,26-03-2010 12:26,624,1,175.5,1,2,1,121,Others
18167,16-11-2011 15:56,23,3,1384.86,4,3,4,434,At Risk
18168,16-06-2011 19:21,176,16,3435.5,3,5,5,355,At Risk
18169,10-10-2011 12:18,61,1,202.65,3,2,1,321,Lost Customers
18170,06-11-2011 14:35,33,9,2878,4,5,4,454,At Risk
18171,12-10-2011 09:13,59,9,2437.31,4,5,4,454,At Risk
18172,25-11-2011 11:12,15,52,17467.24,5,5,5,555,At Risk
18173,14-09-2011 11:26,87,5,2696.36,3,4,4,344,At Risk
18174,02-12-2011 16:56,7,2,162.5,5,3,1,531,At Risk
18175,02-02-2010 10:25,676,1,176.1,1,2,1,121,Others
18176,16-12-2010 15:45,358,1,476.35,2,2,2,222,Lost Customers
18177,08-11-2011 14:44,31,9,2216.32,4,5,4,454,At Risk
18178,03-08-2011 09:30,129,11,6103.74,3,5,5,355,At Risk
18179,30-11-2011 16:23,9,8,2547.55,5,5,4,554,At Risk
18180,05-12-2011 08:39,5,6,1843.75,5,4,4,544,At Risk
18181,15-11-2011 15:08,24,5,1188.34,4,4,3,443,At Risk
18182,02-09-2010 14:25,463,1,291.13,1,2,2,122,Others
18183,26-04-2011 15:26,227,2,632.07,2,3,3,233,At Risk
18184,24-11-2011 15:28,15,1,49.8,5,2,1,521,Lost Customers
18185,04-04-2011 13:42,249,1,304.25,2,2,2,222,Lost Customers
18186,17-12-2009 10:22,723,1,329.58,1,2,2,122,Others
18187,18-03-2010 09:49,632,1,724.89,1,2,3,123,Others
18188,24-11-2011 16:46,15,6,3280.59,5,4,5,545,At Risk
18189,23-09-2011 12:40,78,3,1403.73,3,3,4,334,At Risk
18190,31-05-2011 14:48,192,5,745.62,2,4,3,243,At Risk
18191,23-03-2011 12:08,262,2,529.4,2,3,2,232,At Risk
18192,29-09-2011 09:53,72,1,957.97,3,2,3,323,Lost Customers
18193,27-06-2011 13:58,165,3,1207.35,3,3,3,333,At Risk
18194,18-09-2011 13:29,82,6,4162.04,3,4,5,345,At Risk
18195,17-11-2010 15:03,387,1,101.16,2,2,1,221,Lost Customers
18196,05-09-2011 16:22,95,4,1457.19,3,4,4,344,At Risk
18197,13-05-2010 10:46,576,1,230.1,1,2,1,121,Others
18198,05-12-2011 14:49,4,17,5425.56,5,5,5,555,At Risk
18199,25-01-2010 11:32,684,1,344.75,1,2,2,122,Others
18200,25-08-2011 18:45,106,1,150.35,3,2,1,321,Lost Customers
18201,17-12-2009 08:55,723,1,447.53,1,2,2,122,Others
18202,24-05-2011 12:12,200,3,1396.99,2,3,4,234,At Risk
18203,05-07-2011 13:07,157,4,492.52,3,4,2,342,At Risk
18204,29-09-2011 16:44,71,3,1975.35,3,3,4,334,At Risk
18205,03-11-2011 13:22,36,2,517.36,4,3,2,432,At Risk
18206,04-06-2010 13:47,553,1,314.66,1,2,2,122,Others
18207,28-07-2010 14:26,499,1,544.47,1,2,2,122,Others
18208,23-05-2010 11:54,566,1,360.08,1,2,2,122,Others
18209,11-11-2011 12:07,29,1,139.1,4,2,1,421,Lost Customers
18210,08-12-2011 11:02,2,7,2768.83,5,4,4,544,At Risk
18211,14-11-2011 08:10,26,5,600.07,4,4,2,442,At Risk
18212,17-01-2011 16:14,326,2,514.37,2,3,2,232,At Risk
18213,17-04-2011 10:21,237,1,232.48,2,2,1,221,Lost Customers
18214,27-06-2010 11:21,531,4,1780.34,1,4,4,144,Champions
18215,11-09-2011 16:05,89,5,2232.49,3,4,4,344,At Risk
18216,08-11-2011 16:55,31,1,481.75,4,2,2,422,Lost Customers
18217,10-11-2011 13:18,29,4,945.04,4,4,3,443,At Risk
18218,12-05-2011 12:53,211,4,1121.84,2,4,3,243,At Risk
18219,07-12-2011 11:43,3,17,3352.7,5,5,5,555,At Risk
18220,27-04-2011 09:03,227,6,1921.76,2,4,4,244,At Risk
18221,17-11-2011 14:40,22,6,1424.94,4,4,4,444,At Risk
18222,08-09-2011 10:45,93,1,443,3,2,2,322,Lost Customers
18223,05-12-2011 09:11,5,26,14000.85,5,5,5,555,At Risk
18224,21-03-2011 10:30,264,1,158.95,2,2,1,221,Lost Customers
18225,06-12-2011 13:27,3,26,13014.8,5,5,5,555,At Risk
18226,26-10-2011 13:36,44,26,11878.88,4,5,5,455,At Risk
18227,06-05-2011 12:23,218,2,388.75,2,3,2,232,At Risk
18228,14-10-2011 09:21,57,2,779.9,4,3,3,433,At Risk
18229,28-11-2011 09:48,12,28,10150.51,5,5,5,555,At Risk
18230,30-11-2011 13:22,9,9,4291.06,5,5,5,555,At Risk
18231,31-05-2011 14:18,192,28,6854.17,2,5,5,255,At Risk
18232,19-09-2011 11:49,82,4,592.97,3,4,2,342,At Risk
18233,18-01-2011 08:44,326,1,440,2,2,2,222,Lost Customers
18234,06-06-2010 11:22,552,1,179.6,1,2,1,121,Others
18235,29-09-2011 08:27,72,3,1796.48,3,3,4,334,At Risk
18236,10-11-2011 08:06,30,12,1795.35,4,5,4,454,At Risk
18237,07-12-2011 12:49,3,5,987.1,5,4,3,543,At Risk
18238,12-07-2010 12:51,515,1,270.92,1,2,1,121,Others
18239,05-05-2011 12:38,219,6,1712.26,2,4,4,244,At Risk
18240,24-10-2011 13:06,46,1,422.58,4,2,2,422,Lost Customers
18241,30-11-2011 12:10,10,21,2986.99,5,5,5,555,At Risk
18242,28-09-2011 13:43,72,8,3605.21,3,5,5,355,At Risk
18243,21-10-2010 14:29,414,1,515.78,1,2,2,122,Others
18244,05-10-2010 11:15,431,2,568.64,1,3,2,132,Others
18245,02-12-2011 14:48,7,20,6324.98,5,5,5,555,At Risk
18246,16-11-2011 11:49,24,3,758.82,4,3,3,433,At Risk
18247,21-10-2010 09:49,415,3,839.73,1,3,3,133,Loyal Customers
18248,09-08-2011 10:19,123,2,804.02,3,3,3,333,At Risk
18249,22-11-2011 15:07,17,1,95.34,5,2,1,521,Lost Customers
18250,02-02-2011 13:16,310,1,349.27,2,2,2,222,Lost Customers
18251,13-09-2011 15:03,87,9,26278.86,3,5,5,355,At Risk
18252,20-10-2011 12:43,51,7,1533.69,4,4,4,444,At Risk
18253,07-03-2010 12:38,643,1,317.88,1,2,2,122,Others
18254,07-05-2010 14:37,581,1,267.9,1,2,1,121,Others
18255,11-09-2011 13:16,89,2,303.15,3,3,2,332,At Risk
18256,17-11-2010 08:53,388,1,110.7,2,2,1,221,Lost Customers
18257,31-10-2011 14:48,39,12,4600.15,4,5,5,455,At Risk
18258,01-09-2010 14:20,464,6,2059.67,1,4,4,144,Champions
18259,15-11-2011 12:34,25,7,3941.9,4,4,5,445,At Risk
18260,20-06-2011 12:37,173,23,9947.26,3,5,5,355,At Risk
18261,27-10-2011 15:36,43,2,324.24,4,3,2,432,At Risk
18262,22-07-2011 16:04,140,3,577.54,3,3,2,332,At Risk
18263,14-11-2011 09:00,26,3,1213.16,4,3,3,433,At Risk
18264,29-07-2010 10:02,499,1,603.25,1,2,2,122,Others
18265,28-09-2011 14:10,72,2,801.51,3,3,3,333,At Risk
